-1.3631704253480688,-0.9796990291993892,-0.6310814277807649,-0.8750740542524919,-0.26851596669154126,-3.2917475102364047,-1.3414327719847798,-0.8445600980181641,-1.1256333978953326,1.304488645668978,6
-0.8698428953132334,-0.4124107376511048,-0.9437493698371612,-0.6325037357013232,0.2557367882920433,2.9900205995130915,-2.6539615472916713,0.5274184526491801,1.5316219856300266,2.449577563022102,9
-1.3889890281083543,-1.2853800411908103,3.597937055893532,-0.7242318957772713,2.2522444423124837,-0.43778960862549887,-0.4896863046494785,0.7269363652692316,-1.1497798776292256,-1.2838447088551421,4
-1.0371463377608334,-0.677935883752773,-0.7096189705834764,-0.7875606055955011,0.5981100541115028,3.3527923411656655,-2.6309203545482758,0.6016914331202513,2.18196839531453,2.215527841520172,9
-0.0828918580719603,0.2631683224837459,-2.533054706564384,-3.773248939248496,0.08843802950737667,0.18417512483225612,3.439980353984942,0.9708581302293637,0.9909389123831033,-0.020631072583227633,3
-1.2391839654964276,-2.816668412922088,0.38248138436260265,1.112815426077287,-4.88455420484041,0.18723121657344266,0.9411580655741688,0.5118673492618018,0.22448889826564378,0.2881607459630878,5
5.7007529338611835,0.014543803689619578,-1.5524338416691925,-1.1392327238788835,-0.41004355117411845,5.224804386290123,0.6546925051861618,0.5188032543886367,-1.5735608071324678,-0.35449930022111004,1
-1.690540968672068,4.743965779795139,1.18019727941016,1.059762126602491,-0.7621307693434697,0.04334989878401696,0.1063610025673239,1.0021434239487392,-0.588608791101664,-0.4372193479703267,7
-0.26042266528434727,0.8797994320908167,-1.57783789102871,-1.9449858614219742,0.0642437039096257,-0.7193619674313076,1.9584549512797638,0.04218265513386121,0.3882631810889602,0.2997284026387156,3
-0.6747794484493531,-1.2327467199082707,4.501804408940511,-1.8824912950072585,1.3794314937296213,-0.019958471007697154,1.3982839175096717,-0.5484581586718755,-1.3358721567476455,-0.4277766388102757,4
-0.6262051676938823,-1.2729146767745325,4.225725983992733,-0.9687425171079158,1.079605073546583,0.7173557045453904,0.47790948632917035,-0.11826581744742945,-0.5433574469453203,0.47033851378137675,4
-0.2734767566931577,0.13772558242845023,-1.497621407695879,-3.0254085982591135,-0.05501051340762519,-0.6621304474887225,2.701507037448972,0.9227526205064781,1.774851662071756,-1.2012262821010584,3
